"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"6296",1986,5,29,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,5,690013,4,27,"Corophium volutator","690013_1986",-0.5849407155949,"1986",0,0,0
"6297",1986,5,29,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690014,4,27,"Corophium volutator","690014_1986",-0.5849407155949,"1986",0,0,0
"6298",1986,5,29,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690015,4,27,"Corophium volutator","690015_1986",-0.5849407155949,"1986",0,0,0
"6299",1986,5,29,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,4,690016,4,27,"Corophium volutator","690016_1986",-0.5849407155949,"1986",0,0,0
"6300",1986,5,29,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690017,4,27,"Corophium volutator","690017_1986",-0.5849407155949,"1986",0,0,0
"6301",1987,6,4,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690018,4,27,"Cerastoderma glaucum","690018_1987",-0.5849407155949,"1987",0,0,0
"6302",1987,6,4,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690019,4,27,"Chironomidae","690019_1987",-0.5849407155949,"1987",0,0,0
"6303",1987,6,4,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,5,690020,4,27,"Chironomidae","690020_1987",-0.5849407155949,"1987",0,0,0
"6304",1987,6,4,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,4,690021,4,27,"Corophium volutator","690021_1987",-0.5849407155949,"1987",0,0,0
"6305",1987,6,4,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690022,4,27,"Chironomidae","690022_1987",-0.5849407155949,"1987",0,0,0
"6306",2003,5,5,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690058,4,27,"Cerastoderma glaucum","690058_2003",-0.5849407155949,"2003",0,0,0
"6307",2003,5,5,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690059,4,27,"Cerastoderma glaucum","690059_2003",-0.5849407155949,"2003",0,0,0
"6308",2003,5,5,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690060,4,27,"Cerastoderma glaucum","690060_2003",-0.5849407155949,"2003",0,0,0
"6309",2004,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690061,4,27,"Cerastoderma glaucum","690061_2004",-0.5849407155949,"2004",0,0,0
"6310",2004,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690062,4,27,"Cerastoderma glaucum","690062_2004",-0.5849407155949,"2004",0,0,0
"6311",2004,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690063,4,27,"Cerastoderma glaucum","690063_2004",-0.5849407155949,"2004",0,0,0
"6312",2005,4,27,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690064,4,27,"Cerastoderma glaucum","690064_2005",-0.5849407155949,"2005",0,0,0
"6313",2005,4,27,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690065,4,27,"Cerastoderma glaucum","690065_2005",-0.5849407155949,"2005",0,0,0
"6314",2005,4,27,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690066,4,27,"Cerastoderma glaucum","690066_2005",-0.5849407155949,"2005",0,0,0
"6315",2006,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,2,690067,4,27,"Cerastoderma glaucum","690067_2006",-0.5849407155949,"2006",0,0,0
"6316",2006,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,3,690068,4,27,"Bithynia tentaculata","690068_2006",-0.5849407155949,"2006",0,0,0
"6317",2006,5,10,16.3135169728597,56.6326484680176,0,0,"Saduria entomon",14,1,690069,4,27,"Chironomidae","690069_2006",-0.5849407155949,"2006",0,0,0
"6318",2001,4,26,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690070,4,27,"Bithynia tentaculata","690070_2001",0.93004055659394,"2001",0,0,0
"6319",2001,4,26,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690071,4,27,"Asellus aquaticus","690071_2001",0.93004055659394,"2001",0,0,0
"6320",2001,4,26,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690072,4,27,"Bithynia tentaculata","690072_2001",0.93004055659394,"2001",0,0,0
"6321",1996,5,14,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,5,690073,4,27,"Bithynia tentaculata","690073_1996",0.93004055659394,"1996",0,0,0
"6322",1996,5,14,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690074,4,27,"Bithynia tentaculata","690074_1996",0.93004055659394,"1996",0,0,0
"6323",1996,5,14,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690075,4,27,"Bithynia tentaculata","690075_1996",0.93004055659394,"1996",0,0,0
"6324",1996,5,14,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,4,690076,4,27,"Bithynia tentaculata","690076_1996",0.93004055659394,"1996",0,0,0
"6325",1996,5,14,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690077,4,27,"Bithynia tentaculata","690077_1996",0.93004055659394,"1996",0,0,0
"6326",1997,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690078,4,27,"Bithynia tentaculata","690078_1997",0.93004055659394,"1997",0,0,0
"6327",1997,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690079,4,27,"Bithynia tentaculata","690079_1997",0.93004055659394,"1997",0,0,0
"6328",1997,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,4,690080,4,27,"Bithynia tentaculata","690080_1997",0.93004055659394,"1997",0,0,0
"6329",1997,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,5,690081,4,27,"Bithynia tentaculata","690081_1997",0.93004055659394,"1997",0,0,0
"6330",1997,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690082,4,27,"Bithynia tentaculata","690082_1997",0.93004055659394,"1997",0,0,0
"6331",1998,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,4,690083,4,27,"Bithynia tentaculata","690083_1998",0.93004055659394,"1998",0,0,0
"6332",1998,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690084,4,27,"Cerastoderma glaucum","690084_1998",0.93004055659394,"1998",0,0,0
"6333",1998,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690085,4,27,"Cerastoderma glaucum","690085_1998",0.93004055659394,"1998",0,0,0
"6334",1998,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,5,690086,4,27,"Bithynia tentaculata","690086_1998",0.93004055659394,"1998",0,0,0
"6335",1998,4,24,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690087,4,27,"Bithynia tentaculata","690087_1998",0.93004055659394,"1998",0,0,0
"6336",1999,4,30,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690088,4,27,"Bithynia tentaculata","690088_1999",0.93004055659394,"1999",0,0,0
"6337",1999,4,30,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690089,4,27,"Bithynia tentaculata","690089_1999",0.93004055659394,"1999",0,0,0
"6338",1999,4,30,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,5,690090,4,27,"Bithynia tentaculata","690090_1999",0.93004055659394,"1999",0,0,0
"6339",1999,4,30,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690091,4,27,"Bithynia tentaculata","690091_1999",0.93004055659394,"1999",0,0,0
"6340",1999,4,30,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,4,690092,4,27,"Bithynia tentaculata","690092_1999",0.93004055659394,"1999",0,0,0
"6341",2000,5,3,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690103,4,27,"Bithynia tentaculata","690103_2000",0.93004055659394,"2000",0,0,0
"6342",2000,5,3,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690104,4,27,"Bithynia tentaculata","690104_2000",0.93004055659394,"2000",0,0,0
"6343",2000,5,3,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,4,690105,4,27,"Bithynia tentaculata","690105_2000",0.93004055659394,"2000",0,0,0
"6344",2000,5,3,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,5,690106,4,27,"Bithynia tentaculata","690106_2000",0.93004055659394,"2000",0,0,0
"6345",2000,5,3,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690107,4,27,"Bithynia tentaculata","690107_2000",0.93004055659394,"2000",0,0,0
"6346",2002,5,8,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690108,4,27,"Asellus aquaticus","690108_2002",0.93004055659394,"2002",0,0,0
"6347",2002,5,8,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690109,4,27,"Asellus aquaticus","690109_2002",0.93004055659394,"2002",0,0,0
"6348",2002,5,8,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690110,4,27,"Asellus aquaticus","690110_2002",0.93004055659394,"2002",0,0,0
"6349",2003,5,5,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690141,4,27,"Asellus aquaticus","690141_2003",0.93004055659394,"2003",0,0,0
"6350",2003,5,5,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690142,4,27,"Asellus aquaticus","690142_2003",0.93004055659394,"2003",0,0,0
"6351",2003,5,5,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690143,4,27,"Asellus aquaticus","690143_2003",0.93004055659394,"2003",0,0,0
"6352",2004,5,10,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690144,4,27,"Asellus aquaticus","690144_2004",0.93004055659394,"2004",0,0,0
"6353",2004,5,10,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690145,4,27,"Asellus aquaticus","690145_2004",0.93004055659394,"2004",0,0,0
"6354",2004,5,10,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690146,4,27,"Bithynia tentaculata","690146_2004",0.93004055659394,"2004",0,0,0
"6355",2005,4,28,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690147,4,27,"Bithynia tentaculata","690147_2005",0.93004055659394,"2005",0,0,0
"6356",2005,4,28,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690148,4,27,"Bithynia tentaculata","690148_2005",0.93004055659394,"2005",0,0,0
"6357",2005,4,28,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690149,4,27,"Bithynia tentaculata","690149_2005",0.93004055659394,"2005",0,0,0
"6358",2006,5,12,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690150,4,27,"Bithynia tentaculata","690150_2006",0.93004055659394,"2006",0,0,0
"6359",2006,5,12,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690151,4,27,"Bithynia tentaculata","690151_2006",0.93004055659394,"2006",0,0,0
"6360",2006,5,12,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690152,4,27,"Bithynia tentaculata","690152_2006",0.93004055659394,"2006",0,0,0
"6361",2007,5,4,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,1,690153,4,27,"Bithynia tentaculata","690153_2007",0.93004055659394,"2007",0,0,0
"6362",2007,5,4,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,2,690154,4,27,"Anisoptera","690154_2007",0.93004055659394,"2007",0,0,0
"6363",2007,5,4,16.3619327545166,56.7175674438477,0,0,"Saduria entomon",41,3,690155,4,27,"Bithynia tentaculata","690155_2007",0.93004055659394,"2007",0,0,0
"6364",1988,6,13,16.3538713,56.6423568,0,0,"Saduria entomon",33,3,690177,4,27,"Corophium volutator","690177_1988",0.481157216686136,"1988",0,0,0
"6365",1988,6,13,16.3538713,56.6423568,0,0,"Saduria entomon",33,2,690178,4,27,"Cerastoderma glaucum","690178_1988",0.481157216686136,"1988",0,0,0
"6366",1988,6,13,16.3538713,56.6423568,0,0,"Saduria entomon",33,1,690179,4,27,"Cerastoderma glaucum","690179_1988",0.481157216686136,"1988",0,0,0
"6367",1994,4,28,16.3538713,56.6423568,0,0,"Saduria entomon",33,1,690180,4,27,"Corophium volutator","690180_1994",0.481157216686136,"1994",0,0,0
"6368",1994,4,28,16.3538713,56.6423568,0,0,"Saduria entomon",33,2,690181,4,27,"Corophium volutator","690181_1994",0.481157216686136,"1994",0,0,0
"6369",1994,4,28,16.3538713,56.6423568,0,0,"Saduria entomon",33,3,690182,4,27,"Corophium volutator","690182_1994",0.481157216686136,"1994",0,0,0
"6370",1994,4,28,16.3626038,56.6448399,0,0,"Saduria entomon",22,3,690183,4,27,"Cerastoderma glaucum","690183_1994",-0.136057375687095,"1994",0,0,0
"6371",1994,4,28,16.3626038,56.6448399,0,0,"Saduria entomon",22,1,690184,4,27,"Corophium volutator","690184_1994",-0.136057375687095,"1994",0,0,0
"6372",1994,4,28,16.3626038,56.6448399,0,0,"Saduria entomon",22,2,690185,4,27,"Corophium volutator","690185_1994",-0.136057375687095,"1994",0,0,0
"6373",1994,4,28,16.3710522,56.6464916,0,0,"Saduria entomon",17,1,690190,4,27,"Cerastoderma glaucum","690190_1994",-0.416609463129473,"1994",0,0,0
"6374",1994,4,28,16.3710522,56.6464916,0,0,"Saduria entomon",17,2,690191,4,27,"Cerastoderma glaucum","690191_1994",-0.416609463129473,"1994",0,0,0
"6375",1988,6,13,16.4052129,56.6806521,0,0,"Saduria entomon",0,3,690198,4,27,"Cerastoderma glaucum","690198_1988",-1.37048656043356,"1988",0,0,0
"6376",1988,6,13,16.4052129,56.6806521,0,0,"Saduria entomon",0,1,690199,4,27,"Chironomidae","690199_1988",-1.37048656043356,"1988",0,0,0
"6377",1988,6,13,16.4052129,56.6806521,0,0,"Saduria entomon",0,2,690200,4,27,"Cerastoderma glaucum","690200_1988",-1.37048656043356,"1988",0,0,0
"6378",1988,6,13,16.4170292,56.6811862,0,0,"Saduria entomon",4,3,690201,4,27,"Cerastoderma glaucum","690201_1988",-1.14604489047965,"1988",0,0,0
"6379",1988,6,13,16.4170292,56.6811862,0,0,"Saduria entomon",4,2,690202,4,27,"Chironomidae","690202_1988",-1.14604489047965,"1988",0,0,0
"6380",1988,6,13,16.4170292,56.6811862,0,0,"Saduria entomon",4,1,690203,4,27,"Cerastoderma glaucum","690203_1988",-1.14604489047965,"1988",0,0,0
"6381",1994,5,25,16.4170292,56.6811862,0,0,"Saduria entomon",4,3,690204,4,27,"Cerastoderma glaucum","690204_1994",-1.14604489047965,"1994",0,0,0
"6382",1994,5,25,16.4170292,56.6811862,0,0,"Saduria entomon",4,2,690205,4,27,"Cerastoderma glaucum","690205_1994",-1.14604489047965,"1994",0,0,0
"6383",1994,5,25,16.4170292,56.6811862,0,0,"Saduria entomon",4,1,690206,4,27,"Cerastoderma glaucum","690206_1994",-1.14604489047965,"1994",0,0,0
"6384",1988,5,17,16.425094,56.6899514,0,0,"Saduria entomon",50,3,690208,4,27,"Corophium volutator","690208_1988",1.43503431399022,"1988",0,0,0
"6385",1988,5,17,16.425094,56.6899514,0,0,"Saduria entomon",50,2,690209,4,27,"Bylgides sarsi","690209_1988",1.43503431399022,"1988",0,0,0
"6386",1994,5,25,16.425094,56.6899514,0,0,"Saduria entomon",50,2,690210,4,27,"Cerastoderma glaucum","690210_1994",1.43503431399022,"1994",0,0,0
"6387",1994,5,25,16.425094,56.6899514,0,0,"Saduria entomon",50,1,690212,4,27,"Cerastoderma glaucum","690212_1994",1.43503431399022,"1994",0,0,0
"6388",1994,4,28,16.3915978,56.6908513,0,0,"Saduria entomon",28,1,690213,4,27,"Chironomidae","690213_1994",0.200605129243758,"1994",0,0,0
"6389",1994,4,28,16.3915978,56.6908513,0,0,"Saduria entomon",28,2,690214,4,27,"Chironomidae","690214_1994",0.200605129243758,"1994",0,0,0
"6390",1994,4,28,16.3915978,56.6908513,0,0,"Saduria entomon",28,3,690215,4,27,"Chironomidae","690215_1994",0.200605129243758,"1994",0,0,0
"6391",1994,5,26,16.256706,56.4788284,0,0,"Saduria entomon",22,3,690222,4,25,"Halicryptus spinulosus","690222_1994",-0.136057375687095,"1994",0,0,0
"6392",1988,5,24,16.256706,56.4788284,0,0,"Saduria entomon",22,3,690225,4,25,"Halicryptus spinulosus","690225_1988",-0.136057375687095,"1988",0,0,0
"6393",1988,6,13,16.4904951,56.8962446,0,0,"Saduria entomon",17,2,690226,4,27,"Cerastoderma glaucum","690226_1988",-0.416609463129473,"1988",0,0,0
"6394",1988,6,13,16.4904951,56.8962446,0,0,"Saduria entomon",17,3,690227,4,27,"Cerastoderma glaucum","690227_1988",-0.416609463129473,"1988",0,0,0
"6395",1994,5,2,16.4904951,56.8962446,0,0,"Saduria entomon",17,2,690229,4,27,"Cerastoderma glaucum","690229_1994",-0.416609463129473,"1994",0,0,0
"6396",1994,5,2,16.4904951,56.8962446,0,0,"Saduria entomon",17,1,690230,4,27,"Cerastoderma glaucum","690230_1994",-0.416609463129473,"1994",0,0,0
"6397",1994,5,2,16.4904951,56.8962446,0,0,"Saduria entomon",17,3,690231,4,27,"Bylgides sarsi","690231_1994",-0.416609463129473,"1994",0,0,0
"6398",1988,6,13,16.5358076,56.8380018,0,0,"Saduria entomon",28,1,690232,4,27,"Chironomidae","690232_1988",0.200605129243758,"1988",0,0,0
"6399",1988,6,13,16.5358076,56.8380018,0,0,"Saduria entomon",28,3,690234,4,27,"Chironomidae","690234_1988",0.200605129243758,"1988",0,0,0
"6400",1994,5,2,16.5358076,56.8380018,0,0,"Saduria entomon",28,1,690235,4,27,"Chironomidae","690235_1994",0.200605129243758,"1994",0,0,0
"6401",1994,5,2,16.5358076,56.8380018,0,0,"Saduria entomon",28,3,690236,4,27,"Chironomidae","690236_1994",0.200605129243758,"1994",0,0,0
"6402",1994,5,2,16.5358076,56.8380018,0,0,"Saduria entomon",28,2,690237,4,27,"Chironomidae","690237_1994",0.200605129243758,"1994",0,0,0
"6403",2001,5,31,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690238,4,27,"Chironomidae","690238_2001",2.89390516869058,"2001",0,0,0
"6404",2001,5,31,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690239,4,27,"Chironomidae","690239_2001",2.89390516869058,"2001",0,0,0
"6405",2001,5,31,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690240,4,27,"Chironomidae","690240_2001",2.89390516869058,"2001",0,0,0
"6406",1994,6,10,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,4,690241,4,27,"Chironomidae","690241_1994",2.89390516869058,"1994",0,0,0
"6407",1994,6,10,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690242,4,27,"Hediste diversicolor","690242_1994",2.89390516869058,"1994",0,0,0
"6408",1994,6,10,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690243,4,27,"Chironomidae","690243_1994",2.89390516869058,"1994",0,0,0
"6409",1994,6,10,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,5,690244,4,27,"Hediste diversicolor","690244_1994",2.89390516869058,"1994",0,0,0
"6410",1994,6,10,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690245,4,27,"Chironomidae","690245_1994",2.89390516869058,"1994",0,0,0
"6411",2002,6,15,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690246,4,27,"Chironomidae","690246_2002",2.89390516869058,"2002",0,0,0
"6412",2002,6,15,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690247,4,27,"Alkmaria romijni","690247_2002",2.89390516869058,"2002",0,0,0
"6413",2002,6,15,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690248,4,27,"Cerastoderma glaucum","690248_2002",2.89390516869058,"2002",0,0,0
"6414",2003,5,6,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690249,4,27,"Chironomidae","690249_2003",2.89390516869058,"2003",0,0,0
"6415",2003,5,6,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690250,4,27,"Chironomidae","690250_2003",2.89390516869058,"2003",0,0,0
"6416",2003,5,6,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690251,4,27,"Chironomidae","690251_2003",2.89390516869058,"2003",0,0,0
"6417",2004,5,4,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690252,4,27,"Chironomidae","690252_2004",2.89390516869058,"2004",0,0,0
"6418",2004,5,4,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690253,4,27,"Chironomidae","690253_2004",2.89390516869058,"2004",0,0,0
"6419",2004,5,4,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690254,4,27,"Chironomidae","690254_2004",2.89390516869058,"2004",0,0,0
"6420",2005,6,1,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690255,4,27,"Chironomidae","690255_2005",2.89390516869058,"2005",0,0,0
"6421",2005,6,1,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690256,4,27,"Cerastoderma glaucum","690256_2005",2.89390516869058,"2005",0,0,0
"6422",2005,6,1,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690257,4,27,"Chironomidae","690257_2005",2.89390516869058,"2005",0,0,0
"6423",2006,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690258,4,27,"Cerastoderma glaucum","690258_2006",2.89390516869058,"2006",0,0,0
"6424",2006,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690259,4,27,"Chironomidae","690259_2006",2.89390516869058,"2006",0,0,0
"6425",2006,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690260,4,27,"Chironomidae","690260_2006",2.89390516869058,"2006",0,0,0
"6426",2007,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,2,690261,4,27,"Chironomidae","690261_2007",2.89390516869058,"2007",0,0,0
"6427",2007,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,3,690262,4,27,"Cerastoderma glaucum","690262_2007",2.89390516869058,"2007",0,0,0
"6428",2007,5,9,16.3719997406006,56.662166595459,0,0,"Saduria entomon",76,1,690263,4,27,"Cerastoderma glaucum","690263_2007",2.89390516869058,"2007",0,0,0
"6429",2001,5,31,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690264,4,27,"Cerastoderma glaucum","690264_2001",-1.37048656043356,"2001",0,0,0
"6430",2001,5,31,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690265,4,27,"Alkmaria romijni","690265_2001",-1.37048656043356,"2001",0,0,0
"6431",2001,5,31,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690266,4,27,"Chironomidae","690266_2001",-1.37048656043356,"2001",0,0,0
"6432",1995,4,11,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690267,4,27,"Gammarus","690267_1995",-1.37048656043356,"1995",0,0,0
"6433",1995,4,11,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,5,690268,4,27,"Hediste diversicolor","690268_1995",-1.37048656043356,"1995",0,0,0
"6434",1995,4,11,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690269,4,27,"Chironomidae","690269_1995",-1.37048656043356,"1995",0,0,0
"6435",1995,4,11,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690270,4,27,"Gammarus","690270_1995",-1.37048656043356,"1995",0,0,0
"6436",1995,4,11,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690271,4,27,"Chironomidae","690271_1995",-1.37048656043356,"1995",0,0,0
"6437",1996,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690272,4,27,"Chironomidae","690272_1996",-1.37048656043356,"1996",0,0,0
"6438",1996,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,5,690273,4,27,"Chironomidae","690273_1996",-1.37048656043356,"1996",0,0,0
"6439",1996,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690274,4,27,"Corophium volutator","690274_1996",-1.37048656043356,"1996",0,0,0
"6440",1996,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690275,4,27,"Chironomidae","690275_1996",-1.37048656043356,"1996",0,0,0
"6441",1996,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690276,4,27,"Chironomidae","690276_1996",-1.37048656043356,"1996",0,0,0
"6442",1997,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690277,4,27,"Hediste diversicolor","690277_1997",-1.37048656043356,"1997",0,0,0
"6443",1997,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690278,4,27,"Hediste diversicolor","690278_1997",-1.37048656043356,"1997",0,0,0
"6444",1997,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690279,4,27,"Corophium volutator","690279_1997",-1.37048656043356,"1997",0,0,0
"6445",1997,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690280,4,27,"Hediste diversicolor","690280_1997",-1.37048656043356,"1997",0,0,0
"6446",1997,4,23,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,5,690281,4,27,"Cyanophthalma obscura","690281_1997",-1.37048656043356,"1997",0,0,0
"6447",1998,4,22,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,5,690282,4,27,"Hediste diversicolor","690282_1998",-1.37048656043356,"1998",0,0,0
"6448",1998,4,22,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690283,4,27,"Hediste diversicolor","690283_1998",-1.37048656043356,"1998",0,0,0
"6449",1998,4,22,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690284,4,27,"Hediste diversicolor","690284_1998",-1.37048656043356,"1998",0,0,0
"6450",1998,4,22,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690285,4,27,"Hediste diversicolor","690285_1998",-1.37048656043356,"1998",0,0,0
"6451",1998,4,22,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690286,4,27,"Hediste diversicolor","690286_1998",-1.37048656043356,"1998",0,0,0
"6452",1999,4,29,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690287,4,27,"Chironomidae","690287_1999",-1.37048656043356,"1999",0,0,0
"6453",1999,4,29,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,1,690288,4,27,"Chironomidae","690288_1999",-1.37048656043356,"1999",0,0,0
"6454",1999,4,29,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,2,690289,4,27,"Chironomidae","690289_1999",-1.37048656043356,"1999",0,0,0
"6455",1999,4,29,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,5,690290,4,27,"Cerastoderma glaucum","690290_1999",-1.37048656043356,"1999",0,0,0
"6456",1999,4,29,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690291,4,27,"Chironomidae","690291_1999",-1.37048656043356,"1999",0,0,0
"6457",2000,4,28,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,4,690292,4,27,"Chironomidae","690292_2000",-1.37048656043356,"2000",0,0,0
"6458",2000,4,28,16.3698825836182,56.6626663208008,0,0,"Saduria entomon",0,3,690293,4,27,"Hediste diversicolor","690293_2000",-1.37048656043356,"2000",0,0,0
