"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","SubDiv","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"3925",1988,5,3,18.7999992370605,57.8783340454102,0,0,"Mytiloida",32,3,678361,5,28,"Halicryptus spinulosus","678361_1988",0.42504679919766,"1988",0,0,0
"3926",1977,6,17,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,1,678362,5,28,"Bylgides sarsi","678362_1977",3.23056767362144,"1977",0,0,0
"3927",1977,6,17,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,2,678363,5,28,"Diastylis rathkei","678363_1977",3.23056767362144,"1977",0,0,0
"3928",1983,5,31,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,1,678364,5,28,"Diastylis rathkei","678364_1983",3.23056767362144,"1983",0,0,0
"3929",1983,5,31,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,2,678365,5,28,"Bylgides sarsi","678365_1983",3.23056767362144,"1983",0,0,0
"3930",1983,5,31,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,3,678366,5,28,"Limecola balthica","678366_1983",3.23056767362144,"1983",0,0,0
"3931",1988,5,3,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,1,678367,5,28,"Monoporeia affinis","678367_1988",3.23056767362144,"1988",0,0,0
"3932",1988,5,3,18.0366668701172,57.4766654968262,0,0,"Mytiloida",82,2,678368,5,28,"Halicryptus spinulosus","678368_1988",3.23056767362144,"1988",0,0,0
"3933",1977,6,19,18.0366668701172,57.3633346557617,0,0,"Mytiloida",29,1,678370,5,28,"Bylgides sarsi","678370_1977",0.256715546732234,"1977",0,0,0
"3934",1977,6,19,18.0366668701172,57.3633346557617,0,0,"Mytiloida",29,2,678371,5,28,"Bylgides sarsi","678371_1977",0.256715546732234,"1977",0,0,0
"3935",1988,5,3,18.0366668701172,57.3633346557617,0,0,"Mytiloida",29,1,678375,5,28,"Limecola balthica","678375_1988",0.256715546732234,"1988",0,0,0
"3936",1988,5,3,18.0366668701172,57.3633346557617,0,0,"Mytiloida",29,2,678376,5,28,"Diastylis rathkei","678376_1988",0.256715546732234,"1988",0,0,0
"3937",1997,5,7,18.0366668701172,57.3633346557617,0,0,"Mytiloida",29,1,678381,5,28,"Bylgides sarsi","678381_1997",0.256715546732234,"1997",0,0,0
"3938",1988,5,4,17.8066673278809,57.0550003051758,0,0,"Mytiloida",109,1,678388,5,27,"Bylgides sarsi","678388_1988",4.74554894581028,"1988",0,0,0
"3939",1988,5,4,17.8066673278809,57.0550003051758,0,0,"Mytiloida",109,2,678389,5,27,"Bylgides sarsi","678389_1988",4.74554894581028,"1988",0,0,0
"3940",1988,5,4,17.8066673278809,57.0550003051758,0,0,"Mytiloida",109,3,678390,5,27,"Bylgides sarsi","678390_1988",4.74554894581028,"1988",0,0,0
"3941",1995,5,10,17.8066673278809,57.0550003051758,0,0,"Mytiloida",109,1,678392,5,27,"Bylgides sarsi","678392_1995",4.74554894581028,"1995",0,0,0
"3942",1997,5,7,17.8066673278809,57.0550003051758,0,0,"Mytiloida",109,1,678394,5,27,"Bylgides sarsi","678394_1997",4.74554894581028,"1997",0,0,0
"3943",1983,6,2,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,1,678416,4,27,"Bylgides sarsi","678416_1983",2.50113224627126,"1983",0,0,0
"3944",1983,6,2,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,2,678417,4,27,"Bylgides sarsi","678417_1983",2.50113224627126,"1983",0,0,0
"3945",1983,6,2,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,3,678418,4,27,"Bylgides sarsi","678418_1983",2.50113224627126,"1983",0,0,0
"3946",1988,5,5,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,1,678419,4,27,"Bylgides sarsi","678419_1988",2.50113224627126,"1988",0,0,0
"3947",1988,5,5,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,2,678420,4,27,"Bylgides sarsi","678420_1988",2.50113224627126,"1988",0,0,0
"3948",1988,5,5,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,3,678421,4,27,"Bylgides sarsi","678421_1988",2.50113224627126,"1988",0,0,0
"3949",1994,5,25,17.0866661071777,57.9799995422363,0,0,"Mytiloida",69,1,678422,4,27,"Bylgides sarsi","678422_1994",2.50113224627126,"1994",0,0,0
"3950",1983,6,2,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678425,4,27,"Bylgides sarsi","678425_1983",6.14830938302217,"1983",0,0,0
"3951",1983,6,2,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,2,678426,4,27,"Bylgides sarsi","678426_1983",6.14830938302217,"1983",0,0,0
"3952",1983,6,2,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,3,678427,4,27,"Monoporeia affinis","678427_1983",6.14830938302217,"1983",0,0,0
"3953",1988,5,5,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678428,4,27,"Bylgides sarsi","678428_1988",6.14830938302217,"1988",0,0,0
"3954",1988,5,5,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,2,678429,4,27,"Bylgides sarsi","678429_1988",6.14830938302217,"1988",0,0,0
"3955",1988,5,5,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,3,678430,4,27,"Bylgides sarsi","678430_1988",6.14830938302217,"1988",0,0,0
"3956",1994,5,26,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678431,4,27,"Halicryptus spinulosus","678431_1994",6.14830938302217,"1994",0,0,0
"3957",1995,5,10,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678432,4,27,"Bylgides sarsi","678432_1995",6.14830938302217,"1995",0,0,0
"3958",1996,5,8,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678433,4,27,"Halicryptus spinulosus","678433_1996",6.14830938302217,"1996",0,0,0
"3959",1997,5,7,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678434,4,27,"Limecola balthica","678434_1997",6.14830938302217,"1997",0,0,0
"3960",2006,5,18,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678435,4,27,"Bylgides sarsi","678435_2006",6.14830938302217,"2006",0,0,0
"3961",2005,5,15,17.4500007629395,57.5950012207031,0,0,"Mytiloida",134,1,678436,4,27,"Halicryptus spinulosus","678436_2005",6.14830938302217,"2005",0,0,0
"3962",1984,5,28,18.0966663360596,57.3233337402344,0,0,"Mytiloida",18,2,678438,5,28,"Bathyporeia pilosa","678438_1984",-0.360499045640997,"1984",0,0,0
"3963",1984,5,28,18.0966663360596,57.3233337402344,0,0,"Mytiloida",18,3,678439,5,28,"Bathyporeia pilosa","678439_1984",-0.360499045640997,"1984",0,0,0
"3964",1988,5,4,18.0966663360596,57.3233337402344,0,0,"Mytiloida",18,1,678440,5,28,"Corophium volutator","678440_1988",-0.360499045640997,"1988",0,0,0
"3965",1988,5,4,18.0966663360596,57.3233337402344,0,0,"Mytiloida",18,2,678441,5,28,"Limecola balthica","678441_1988",-0.360499045640997,"1988",0,0,0
"3966",1988,5,4,18.0966663360596,57.3233337402344,0,0,"Mytiloida",18,3,678442,5,28,"Bylgides sarsi","678442_1988",-0.360499045640997,"1988",0,0,0
"3967",1989,5,20,14.7178335189819,55.9938316345215,0,0,"Mytiloida",0,2,678458,2,25,"Diastylis rathkei","678458_1989",-1.37048656043356,"1989",0,0,0
"3968",1989,5,20,14.7178335189819,55.9938316345215,0,0,"Mytiloida",0,3,678459,2,25,"Diastylis rathkei","678459_1989",-1.37048656043356,"1989",0,0,0
"3969",1977,6,16,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678460,5,27,"Bylgides sarsi","678460_1977",2.50113224627126,"1977",0,0,0
"3970",1977,6,16,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,2,678461,5,27,"Halicryptus spinulosus","678461_1977",2.50113224627126,"1977",0,0,0
"3971",1983,6,1,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678462,5,27,"Monoporeia affinis","678462_1983",2.50113224627126,"1983",0,0,0
"3972",1983,6,1,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,2,678463,5,27,"Bylgides sarsi","678463_1983",2.50113224627126,"1983",0,0,0
"3973",1983,6,1,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,3,678464,5,27,"Limecola balthica","678464_1983",2.50113224627126,"1983",0,0,0
"3974",1988,5,4,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678465,5,27,"Bylgides sarsi","678465_1988",2.50113224627126,"1988",0,0,0
"3975",1988,5,4,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,2,678466,5,27,"Bylgides sarsi","678466_1988",2.50113224627126,"1988",0,0,0
"3976",1988,5,4,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,3,678467,5,27,"Bylgides sarsi","678467_1988",2.50113224627126,"1988",0,0,0
"3977",1994,5,26,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678468,5,27,"Bylgides sarsi","678468_1994",2.50113224627126,"1994",0,0,0
"3978",1995,5,10,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678469,5,27,"Bylgides sarsi","678469_1995",2.50113224627126,"1995",0,0,0
"3979",1997,5,7,17.9566669464111,57.0449981689453,0,0,"Mytiloida",69,1,678470,5,27,"Limecola balthica","678470_1997",2.50113224627126,"1997",0,0,0
"3980",1984,5,28,18.0283336639404,57.2350006103516,0,0,"Mytiloida",26,2,678475,5,28,"Bathyporeia pilosa","678475_1984",0.088384294266807,"1984",0,0,0
"3981",1989,5,20,15.0649995803833,56.1681671142578,0,0,"Mytiloida",2,2,678481,2,25,"Halicryptus spinulosus","678481_1989",-1.25826572545661,"1989",0,0,0
"3982",1989,5,20,15.0649995803833,56.1681671142578,0,0,"Mytiloida",2,3,678482,2,25,"Chironomidae","678482_1989",-1.25826572545661,"1989",0,0,0
"3983",1994,5,12,16.0658340454102,55.6668319702148,0,0,"Mytiloida",73,1,678484,2,25,"Aricidea cerrutii","678484_1994",2.72557391622516,"1994",0,0,0
"3984",1995,5,12,16.0658340454102,55.6668319702148,0,0,"Mytiloida",73,1,678485,2,25,"Bylgides sarsi","678485_1995",2.72557391622516,"1995",0,0,0
"3985",1996,5,11,16.0658340454102,55.6668319702148,0,0,"Mytiloida",73,1,678486,2,25,"Pontoporeia femorata","678486_1996",2.72557391622516,"1996",0,0,0
"3986",1997,5,9,15.800666809082,55.8330001831055,0,0,"Mytiloida",53,1,678500,2,25,"Halicryptus spinulosus","678500_1997",1.60336556645565,"1997",0,0,0
"3987",1997,5,9,15.800666809082,55.8330001831055,0,0,"Mytiloida",53,2,678501,2,25,"Halicryptus spinulosus","678501_1997",1.60336556645565,"1997",0,0,0
"3988",2006,5,15,15.800666809082,55.8330001831055,0,0,"Mytiloida",53,1,678502,2,25,"Halicryptus spinulosus","678502_2006",1.60336556645565,"2006",0,0,0
"3989",2005,5,17,15.800666809082,55.8330001831055,0,0,"Mytiloida",53,1,678503,2,25,"Bylgides sarsi","678503_2005",1.60336556645565,"2005",0,0,0
"3990",1989,5,21,14.3296670913696,55.8800010681152,0,0,"Mytiloida",24,1,678505,2,25,"Diastylis rathkei","678505_1989",-0.0238365407101441,"1989",0,0,0
"3991",1989,5,20,14.9451665878296,56.0513343811035,0,0,"Mytiloida",41,2,678509,2,25,"Halicryptus spinulosus","678509_1989",0.93004055659394,"1989",0,0,0
"3992",1989,5,20,14.9451665878296,56.0513343811035,0,0,"Mytiloida",41,3,678510,2,25,"Halicryptus spinulosus","678510_1989",0.93004055659394,"1989",0,0,0
"3993",1989,5,22,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,2,678512,1,24,"Bylgides sarsi","678512_1989",0.42504679919766,"1989",0,0,0
"3994",1994,5,19,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678514,1,24,"Capitella capitata","678514_1994",0.42504679919766,"1994",0,0,0
"3995",1995,5,13,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678515,1,24,"Halicryptus spinulosus","678515_1995",0.42504679919766,"1995",0,0,0
"3996",1997,5,10,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678516,1,24,"Bylgides sarsi","678516_1997",0.42504679919766,"1997",0,0,0
"3997",2004,5,10,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678517,1,24,"Halicryptus spinulosus","678517_2004",0.42504679919766,"2004",0,0,0
"3998",2006,5,16,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678518,1,24,"Bylgides sarsi","678518_2006",0.42504679919766,"2006",0,0,0
"3999",2005,5,19,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678519,1,24,"Bylgides sarsi","678519_2005",0.42504679919766,"2005",0,0,0
"4000",1998,5,22,13.4301662445068,55.2253341674805,0,0,"Mytiloida",32,1,678520,1,24,"Halicryptus spinulosus","678520_1998",0.42504679919766,"1998",0,0,0
"4001",1989,5,21,14.3645000457764,55.6525001525879,0,0,"Mytiloida",43,2,678522,2,25,"Bylgides sarsi","678522_1989",1.04226139157089,"1989",0,0,0
"4002",1989,5,21,14.3645000457764,55.6525001525879,0,0,"Mytiloida",43,3,678523,2,25,"Diastylis rathkei","678523_1989",1.04226139157089,"1989",0,0,0
"4003",1989,5,22,14.4576663970947,55.568000793457,0,0,"Mytiloida",52,1,678524,2,25,"Diastylis rathkei","678524_1989",1.54725514896717,"1989",0,0,0
"4004",1989,5,22,14.4576663970947,55.568000793457,0,0,"Mytiloida",52,2,678525,2,25,"Halicryptus spinulosus","678525_1989",1.54725514896717,"1989",0,0,0
"4005",1989,5,22,14.4576663970947,55.568000793457,0,0,"Mytiloida",52,3,678526,2,25,"Diastylis rathkei","678526_1989",1.54725514896717,"1989",0,0,0
"4006",1989,5,21,14.2998332977295,55.7083320617676,0,0,"Mytiloida",31,1,678527,2,25,"Bathyporeia pilosa","678527_1989",0.368936381709185,"1989",0,0,0
"4007",1989,5,21,14.2998332977295,55.7083320617676,0,0,"Mytiloida",31,3,678529,2,25,"Bathyporeia pilosa","678529_1989",0.368936381709185,"1989",0,0,0
"4008",1995,5,17,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,1,678533,5,28,"Bylgides sarsi","678533_1995",6.37275105297607,"1995",0,0,0
"4009",1995,5,17,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678534,5,28,"Bylgides sarsi","678534_1995",6.37275105297607,"1995",0,0,0
"4010",1995,5,17,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678535,5,28,"Bylgides sarsi","678535_1995",6.37275105297607,"1995",0,0,0
"4011",1996,5,15,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,1,678536,5,28,"Bylgides sarsi","678536_1996",6.37275105297607,"1996",0,0,0
"4012",1996,5,15,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678537,5,28,"Monoporeia affinis","678537_1996",6.37275105297607,"1996",0,0,0
"4013",1996,5,15,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678538,5,28,"Pontoporeia femorata","678538_1996",6.37275105297607,"1996",0,0,0
"4014",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,1,678539,5,28,"Bylgides sarsi","678539_1997",6.37275105297607,"1997",0,0,0
"4015",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678540,5,28,"Bylgides sarsi","678540_1997",6.37275105297607,"1997",0,0,0
"4016",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678541,5,28,"Bylgides sarsi","678541_1997",6.37275105297607,"1997",0,0,0
"4017",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,1,678545,5,28,"Bylgides sarsi","678545_1997",6.37275105297607,"1997",0,0,0
"4018",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678546,5,28,"Bylgides sarsi","678546_1997",6.37275105297607,"1997",0,0,0
"4019",1997,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678547,5,28,"Bylgides sarsi","678547_1997",6.37275105297607,"1997",0,0,0
"4020",1998,5,24,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678552,5,28,"Monoporeia affinis","678552_1998",6.37275105297607,"1998",0,0,0
"4021",1998,5,24,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678553,5,28,"Monoporeia affinis","678553_1998",6.37275105297607,"1998",0,0,0
"4022",2004,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,2,678558,5,28,"Bylgides sarsi","678558_2004",6.37275105297607,"2004",0,0,0
"4023",2004,5,14,19.3500003814697,57.4000015258789,0,0,"Mytiloida",138,3,678559,5,28,"Bylgides sarsi","678559_2004",6.37275105297607,"2004",0,0,0
"4024",1989,5,23,12.9899997711182,55.3753318786621,0,0,"Mytiloida",22,2,678565,1,24,"Cerastoderma glaucum","678565_1989",-0.136057375687095,"1989",0,0,0
"4025",1989,5,23,12.9899997711182,55.3753318786621,0,0,"Mytiloida",22,3,678566,1,24,"Hediste diversicolor","678566_1989",-0.136057375687095,"1989",0,0,0
"4026",1989,5,19,16.593334197998,56.1166648864746,0,0,"Mytiloida",61,3,678574,2,25,"Bylgides sarsi","678574_1989",2.05224890636345,"1989",0,0,0
"4027",1997,5,8,16.593334197998,56.1166648864746,0,0,"Mytiloida",61,1,678578,2,25,"Bylgides sarsi","678578_1997",2.05224890636345,"1997",0,0,0
"4028",1989,5,23,14.0973329544067,55.2666664123535,0,0,"Mytiloida",29,1,678580,1,24,"Bylgides sarsi","678580_1989",0.256715546732234,"1989",0,0,0
"4029",1989,5,23,14.0973329544067,55.2666664123535,0,0,"Mytiloida",29,2,678581,1,24,"Bylgides sarsi","678581_1989",0.256715546732234,"1989",0,0,0
"4030",1989,5,23,14.0973329544067,55.2666664123535,0,0,"Mytiloida",29,3,678582,1,24,"Bylgides sarsi","678582_1989",0.256715546732234,"1989",0,0,0
"4031",1997,5,10,14.0973329544067,55.2666664123535,0,0,"Mytiloida",29,1,678585,1,24,"Diastylis rathkei","678585_1997",0.256715546732234,"1997",0,0,0
"4032",1989,5,22,14.1046667098999,55.3199996948242,0,0,"Mytiloida",21,1,678587,1,24,"Bathyporeia pilosa","678587_1989",-0.192167793175571,"1989",0,0,0
"4033",1989,5,22,14.1046667098999,55.3199996948242,0,0,"Mytiloida",21,2,678588,1,24,"Bylgides sarsi","678588_1989",-0.192167793175571,"1989",0,0,0
"4034",1989,5,22,14.1046667098999,55.3199996948242,0,0,"Mytiloida",21,3,678589,1,24,"Bathyporeia pilosa","678589_1989",-0.192167793175571,"1989",0,0,0
"4035",1989,5,23,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,1,678590,1,24,"Astarte borealis","678590_1989",0.312825964220709,"1989",0,0,0
"4036",1989,5,23,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,2,678591,1,24,"Aricidea suecica","678591_1989",0.312825964220709,"1989",0,0,0
"4037",1989,5,23,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,3,678592,1,24,"Aricidea suecica","678592_1989",0.312825964220709,"1989",0,0,0
"4038",1995,5,13,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,1,678593,1,24,"Aricidea cerrutii","678593_1995",0.312825964220709,"1995",0,0,0
"4039",1994,5,19,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,1,678594,1,24,"Amphiura filiformis","678594_1994",0.312825964220709,"1994",0,0,0
"4040",1997,5,10,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,1,678595,1,24,"Ampharete grubei","678595_1997",0.312825964220709,"1997",0,0,0
"4041",1998,5,22,13.2679996490479,55.1256675720215,0,0,"Mytiloida",30,1,678598,1,24,"Arctica islandica","678598_1998",0.312825964220709,"1998",0,0,0
"4042",1989,5,22,13.2666664123535,55.2248344421387,0,0,"Mytiloida",31,1,678599,1,24,"Bylgides sarsi","678599_1989",0.368936381709185,"1989",0,0,0
"4043",1989,5,22,13.2666664123535,55.2248344421387,0,0,"Mytiloida",31,2,678600,1,24,"Bylgides sarsi","678600_1989",0.368936381709185,"1989",0,0,0
"4044",1989,5,22,13.2666664123535,55.2248344421387,0,0,"Mytiloida",31,3,678601,1,24,"Bylgides sarsi","678601_1989",0.368936381709185,"1989",0,0,0
"4045",1987,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,1,678605,2,25,"Bylgides sarsi","678605_1987",2.05224890636345,"1987",0,0,0
"4046",1987,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,2,678606,2,25,"Bylgides sarsi","678606_1987",2.05224890636345,"1987",0,0,0
"4047",1987,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,3,678607,2,25,"Astarte borealis","678607_1987",2.05224890636345,"1987",0,0,0
"4048",1987,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,4,678608,2,25,"Astarte borealis","678608_1987",2.05224890636345,"1987",0,0,0
"4049",1989,5,24,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,1,678609,2,25,"Aricidea suecica","678609_1989",2.05224890636345,"1989",0,0,0
"4050",1989,5,24,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,2,678610,2,25,"Aricidea suecica","678610_1989",2.05224890636345,"1989",0,0,0
"4051",1992,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,1,678612,2,25,"Aricidea cerrutii","678612_1992",2.05224890636345,"1992",0,0,0
"4052",1992,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,2,678613,2,25,"Limecola balthica","678613_1992",2.05224890636345,"1992",0,0,0
"4053",1992,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,3,678614,2,25,"Aricidea cerrutii","678614_1992",2.05224890636345,"1992",0,0,0
"4054",1992,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,4,678615,2,25,"Bylgides sarsi","678615_1992",2.05224890636345,"1992",0,0,0
"4055",1992,6,11,14.7116670608521,55.6809997558594,0,0,"Mytiloida",61,5,678616,2,25,"Bylgides sarsi","678616_1992",2.05224890636345,"1992",0,0,0
"4056",1994,5,18,14.8660001754761,55.6178321838379,0,0,"Mytiloida",90,1,678624,2,25,"Aricidea cerrutii","678624_1994",3.67945101352924,"1994",0,0,0
"4057",1995,5,12,14.8660001754761,55.6178321838379,0,0,"Mytiloida",90,1,678625,2,25,"Bylgides sarsi","678625_1995",3.67945101352924,"1995",0,0,0
"4058",1997,5,9,14.8660001754761,55.6178321838379,0,0,"Mytiloida",90,1,678627,2,25,"Bylgides sarsi","678627_1997",3.67945101352924,"1997",0,0,0
"4059",1989,5,20,15.0333337783813,56.1725006103516,0,0,"Mytiloida",44,1,678631,2,25,"Limecola balthica","678631_1989",1.09837180905937,"1989",0,0,0
"4060",1989,5,20,15.0333337783813,56.1725006103516,0,0,"Mytiloida",44,2,678632,2,25,"Limecola balthica","678632_1989",1.09837180905937,"1989",0,0,0
"4061",1989,5,20,15.0333337783813,56.1725006103516,0,0,"Mytiloida",44,3,678633,2,25,"Limecola balthica","678633_1989",1.09837180905937,"1989",0,0,0
"4062",1989,5,20,15.3783330917358,56.0991668701172,0,0,"Mytiloida",29,1,678634,2,25,"Diastylis rathkei","678634_1989",0.256715546732234,"1989",0,0,0
"4063",1989,5,20,15.3783330917358,56.0991668701172,0,0,"Mytiloida",29,2,678635,2,25,"Diastylis rathkei","678635_1989",0.256715546732234,"1989",0,0,0
"4064",1989,5,20,15.3783330917358,56.0991668701172,0,0,"Mytiloida",29,3,678636,2,25,"Diastylis rathkei","678636_1989",0.256715546732234,"1989",0,0,0
"4065",1989,5,20,15.1633329391479,56.1116676330566,0,0,"Mytiloida",27,3,678639,2,25,"Diastylis rathkei","678639_1989",0.144494711755283,"1989",0,0,0
"4066",1989,5,19,16.2849998474121,56.1766662597656,0,0,"Mytiloida",33,1,678645,2,25,"Diastylis rathkei","678645_1989",0.481157216686136,"1989",0,0,0
"4067",1983,5,31,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,1,678754,5,28,"Bylgides sarsi","678754_1983",1.65947598394412,"1983",0,0,0
"4068",1983,5,31,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,2,678755,5,28,"Bylgides sarsi","678755_1983",1.65947598394412,"1983",0,0,0
"4069",1983,5,31,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,3,678756,5,28,"Bylgides sarsi","678756_1983",1.65947598394412,"1983",0,0,0
"4070",1988,5,3,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,1,678757,5,28,"Bylgides sarsi","678757_1988",1.65947598394412,"1988",0,0,0
"4071",1988,5,3,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,2,678758,5,28,"Bylgides sarsi","678758_1988",1.65947598394412,"1988",0,0,0
"4072",1988,5,3,18.3549995422363,57.7366676330566,0,0,"Mytiloida",54,3,678759,5,28,"Limecola balthica","678759_1988",1.65947598394412,"1988",0,0,0
"4073",1983,6,1,18.218334197998,57.0449981689453,0,0,"Mytiloida",11,1,678764,5,28,"Cerastoderma glaucum","678764_1983",-0.753271968060326,"1983",0,0,0
"4074",1988,5,4,18.218334197998,57.0449981689453,0,0,"Mytiloida",11,1,678767,5,28,"Hediste diversicolor","678767_1988",-0.753271968060326,"1988",0,0,0
"4075",1988,5,4,18.218334197998,57.0449981689453,0,0,"Mytiloida",11,3,678769,5,28,"Hediste diversicolor","678769_1988",-0.753271968060326,"1988",0,0,0
"4076",1982,5,25,18.9500007629395,57.4650001525879,0,0,"Mytiloida",20,1,678803,5,28,"Halicryptus spinulosus","678803_1982",-0.248278210664046,"1982",0,0,0
"4077",1982,5,25,18.9500007629395,57.4650001525879,0,0,"Mytiloida",20,2,678804,5,28,"Limecola balthica","678804_1982",-0.248278210664046,"1982",0,0,0
"4078",1987,5,14,18.9500007629395,57.4650001525879,0,0,"Mytiloida",20,1,678806,5,28,"Halicryptus spinulosus","678806_1987",-0.248278210664046,"1987",0,0,0
"4079",1987,5,14,18.9500007629395,57.4650001525879,0,0,"Mytiloida",20,2,678807,5,28,"Halicryptus spinulosus","678807_1987",-0.248278210664046,"1987",0,0,0
"4080",1983,5,31,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,1,678815,5,28,"Bathyporeia pilosa","678815_1983",-0.921603220525753,"1983",0,0,0
"4081",1983,5,31,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,2,678816,5,28,"Bathyporeia pilosa","678816_1983",-0.921603220525753,"1983",0,0,0
"4082",1983,5,31,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,3,678817,5,28,"Bathyporeia pilosa","678817_1983",-0.921603220525753,"1983",0,0,0
"4083",1988,5,2,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,1,678818,5,28,"Bathyporeia pilosa","678818_1988",-0.921603220525753,"1988",0,0,0
"4084",1988,5,2,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,2,678819,5,28,"Bathyporeia pilosa","678819_1988",-0.921603220525753,"1988",0,0,0
"4085",1988,5,2,18.5983333587646,57.8549995422363,0,0,"Mytiloida",8,3,678820,5,28,"Bathyporeia pilosa","678820_1988",-0.921603220525753,"1988",0,0,0
"4086",1987,5,15,18.4950008392334,57.1300010681152,0,0,"Mytiloida",2,3,678837,5,28,"Cerastoderma glaucum","678837_1987",-1.25826572545661,"1987",0,0,0
