"","year","month","day","lon","lat","abundance","biomass","species_group","depth","prov_nr","provID","sub_area","taxa","sample_id","depth_scaled","year_f","biomass_g_m2","biomass_g_km2","biomass_kg_km2"
"4969",1997,4,23,16.3782329559326,56.6311340332031,1100,48.49999905,"Limecola balthica",9,1,689465,27,"Limecola balthica","689465_1997",-0.865492803037277,"1997",48.49999905,48499999.05,48499.99905
"4970",1997,4,23,16.3782329559326,56.6311340332031,850,34.90999937,"Limecola balthica",9,4,689466,27,"Limecola balthica","689466_1997",-0.865492803037277,"1997",34.90999937,34909999.37,34909.99937
"4971",1998,4,23,16.3782329559326,56.6311340332031,660,160.909996,"Limecola balthica",9,5,689467,27,"Limecola balthica","689467_1998",-0.865492803037277,"1998",160.909996,160909996,160909.996
"4972",1998,4,23,16.3782329559326,56.6311340332031,760,105.8500004,"Limecola balthica",9,2,689468,27,"Limecola balthica","689468_1998",-0.865492803037277,"1998",105.8500004,105850000.4,105850.0004
"4973",1998,4,23,16.3782329559326,56.6311340332031,580,123.0300045,"Limecola balthica",9,1,689469,27,"Limecola balthica","689469_1998",-0.865492803037277,"1998",123.0300045,123030004.5,123030.0045
"4974",1998,4,23,16.3782329559326,56.6311340332031,870,130.3600025,"Limecola balthica",9,3,689470,27,"Limecola balthica","689470_1998",-0.865492803037277,"1998",130.3600025,130360002.5,130360.0025
"4975",1998,4,23,16.3782329559326,56.6311340332031,860,120.4599953,"Limecola balthica",9,4,689471,27,"Limecola balthica","689471_1998",-0.865492803037277,"1998",120.4599953,120459995.3,120459.9953
"4976",1999,4,27,16.3782329559326,56.6311340332031,660,85.71000099,"Limecola balthica",9,4,689472,27,"Limecola balthica","689472_1999",-0.865492803037277,"1999",85.71000099,85710000.99,85710.00099
"4977",1999,4,27,16.3782329559326,56.6311340332031,770,92.82999992,"Limecola balthica",9,3,689473,27,"Limecola balthica","689473_1999",-0.865492803037277,"1999",92.82999992,92829999.92,92829.99992
"4978",1999,4,27,16.3782329559326,56.6311340332031,500,91.73999786,"Limecola balthica",9,1,689474,27,"Limecola balthica","689474_1999",-0.865492803037277,"1999",91.73999786,91739997.86,91739.99786
"4979",1999,4,27,16.3782329559326,56.6311340332031,400,55.48999786,"Limecola balthica",9,2,689475,27,"Limecola balthica","689475_1999",-0.865492803037277,"1999",55.48999786,55489997.86,55489.99786
"4980",1999,4,27,16.3782329559326,56.6311340332031,530,71.95000172,"Limecola balthica",9,5,689476,27,"Limecola balthica","689476_1999",-0.865492803037277,"1999",71.95000172,71950001.72,71950.00172
"4981",2000,4,27,16.3782329559326,56.6311340332031,860,112.0800018,"Limecola balthica",9,2,689477,27,"Limecola balthica","689477_2000",-0.865492803037277,"2000",112.0800018,112080001.8,112080.0018
"4982",2000,4,27,16.3782329559326,56.6311340332031,530,86.99999809,"Limecola balthica",9,4,689478,27,"Limecola balthica","689478_2000",-0.865492803037277,"2000",86.99999809,86999998.09,86999.99809
"4983",2000,4,27,16.3782329559326,56.6311340332031,790,70.6099987,"Limecola balthica",9,5,689479,27,"Limecola balthica","689479_2000",-0.865492803037277,"2000",70.6099987,70609998.7,70609.9987
"4984",2000,4,27,16.3782329559326,56.6311340332031,760,81.80000305,"Limecola balthica",9,3,689480,27,"Limecola balthica","689480_2000",-0.865492803037277,"2000",81.80000305,81800003.05,81800.00305
"4985",2000,4,27,16.3782329559326,56.6311340332031,1070,132.7499962,"Limecola balthica",9,1,689481,27,"Limecola balthica","689481_2000",-0.865492803037277,"2000",132.7499962,132749996.2,132749.9962
"4986",2002,5,14,16.3782329559326,56.6311340332031,310,57.90999889,"Limecola balthica",9,2,689482,27,"Limecola balthica","689482_2002",-0.865492803037277,"2002",57.90999889,57909998.89,57909.99889
"4987",2002,5,14,16.3782329559326,56.6311340332031,280,115.5799961,"Limecola balthica",9,3,689483,27,"Limecola balthica","689483_2002",-0.865492803037277,"2002",115.5799961,115579996.1,115579.9961
"4988",2002,5,14,16.3782329559326,56.6311340332031,130,40.6099987,"Limecola balthica",9,1,689484,27,"Limecola balthica","689484_2002",-0.865492803037277,"2002",40.6099987,40609998.7,40609.9987
"4989",1985,5,16,16.3782329559326,56.6311340332031,230,66.19999886,"Limecola balthica",9,4,689485,27,"Limecola balthica","689485_1985",-0.865492803037277,"1985",66.19999886,66199998.86,66199.99886
"4990",1985,5,16,16.3782329559326,56.6311340332031,200,45.59999943,"Limecola balthica",9,5,689486,27,"Limecola balthica","689486_1985",-0.865492803037277,"1985",45.59999943,45599999.43,45599.99943
"4991",1985,5,16,16.3782329559326,56.6311340332031,130,35.99999905,"Limecola balthica",9,3,689487,27,"Limecola balthica","689487_1985",-0.865492803037277,"1985",35.99999905,35999999.05,35999.99905
"4992",1985,5,16,16.3782329559326,56.6311340332031,130,30.89999914,"Limecola balthica",9,1,689488,27,"Limecola balthica","689488_1985",-0.865492803037277,"1985",30.89999914,30899999.14,30899.99914
"4993",1985,5,16,16.3782329559326,56.6311340332031,190,81.8999958,"Limecola balthica",9,2,689489,27,"Limecola balthica","689489_1985",-0.865492803037277,"1985",81.8999958,81899995.8,81899.9958
"4994",1986,5,18,16.3782329559326,56.6311340332031,200,68.88999939,"Limecola balthica",9,5,689490,27,"Limecola balthica","689490_1986",-0.865492803037277,"1986",68.88999939,68889999.39,68889.99939
"4995",1986,5,18,16.3782329559326,56.6311340332031,180,67.10000038,"Limecola balthica",9,1,689491,27,"Limecola balthica","689491_1986",-0.865492803037277,"1986",67.10000038,67100000.38,67100.00038
"4996",1986,5,18,16.3782329559326,56.6311340332031,130,68.09999943,"Limecola balthica",9,3,689492,27,"Limecola balthica","689492_1986",-0.865492803037277,"1986",68.09999943,68099999.43,68099.99943
"4997",1986,5,18,16.3782329559326,56.6311340332031,130,65.6099987,"Limecola balthica",9,2,689493,27,"Limecola balthica","689493_1986",-0.865492803037277,"1986",65.6099987,65609998.7,65609.9987
"4998",1986,5,18,16.3782329559326,56.6311340332031,220,87.60000229,"Limecola balthica",9,4,689494,27,"Limecola balthica","689494_1986",-0.865492803037277,"1986",87.60000229,87600002.29,87600.00229
"4999",1987,6,4,16.3782329559326,56.6311340332031,200,119.7000027,"Limecola balthica",9,5,689495,27,"Limecola balthica","689495_1987",-0.865492803037277,"1987",119.7000027,119700002.7,119700.0027
"5000",1987,6,4,16.3782329559326,56.6311340332031,110,47.76000023,"Limecola balthica",9,2,689496,27,"Limecola balthica","689496_1987",-0.865492803037277,"1987",47.76000023,47760000.23,47760.00023
"5001",1987,6,4,16.3782329559326,56.6311340332031,240,117.8999996,"Limecola balthica",9,4,689497,27,"Limecola balthica","689497_1987",-0.865492803037277,"1987",117.8999996,117899999.6,117899.9996
"5002",1987,6,4,16.3782329559326,56.6311340332031,180,95.39999962,"Limecola balthica",9,3,689498,27,"Limecola balthica","689498_1987",-0.865492803037277,"1987",95.39999962,95399999.62,95399.99962
"5003",1987,6,4,16.3782329559326,56.6311340332031,280,175.2000046,"Limecola balthica",9,1,689499,27,"Limecola balthica","689499_1987",-0.865492803037277,"1987",175.2000046,175200004.6,175200.0046
"5004",1988,5,26,16.3782329559326,56.6311340332031,330,108.9000034,"Limecola balthica",9,1,689500,27,"Limecola balthica","689500_1988",-0.865492803037277,"1988",108.9000034,108900003.4,108900.0034
"5005",1988,5,26,16.3782329559326,56.6311340332031,180,45.99999905,"Limecola balthica",9,3,689501,27,"Limecola balthica","689501_1988",-0.865492803037277,"1988",45.99999905,45999999.05,45999.99905
"5006",1988,5,26,16.3782329559326,56.6311340332031,300,85.10000229,"Limecola balthica",9,2,689502,27,"Limecola balthica","689502_1988",-0.865492803037277,"1988",85.10000229,85100002.29,85100.00229
"5007",1988,5,26,16.3782329559326,56.6311340332031,260,64.89999771,"Limecola balthica",9,5,689503,27,"Limecola balthica","689503_1988",-0.865492803037277,"1988",64.89999771,64899997.71,64899.99771
"5008",1988,5,26,16.3782329559326,56.6311340332031,270,69.89999771,"Limecola balthica",9,4,689504,27,"Limecola balthica","689504_1988",-0.865492803037277,"1988",69.89999771,69899997.71,69899.99771
"5009",1989,4,27,16.3782329559326,56.6311340332031,100,52.00099945,"Limecola balthica",9,2,689505,27,"Limecola balthica","689505_1989",-0.865492803037277,"1989",52.00099945,52000999.45,52000.99945
"5010",1989,4,27,16.3782329559326,56.6311340332031,70,34.50000048,"Limecola balthica",9,4,689506,27,"Limecola balthica","689506_1989",-0.865492803037277,"1989",34.50000048,34500000.48,34500.00048
"5011",1989,4,27,16.3782329559326,56.6311340332031,150,70.85999966,"Limecola balthica",9,1,689507,27,"Limecola balthica","689507_1989",-0.865492803037277,"1989",70.85999966,70859999.66,70859.99966
"5012",1989,4,27,16.3782329559326,56.6311340332031,100,58.60099792,"Limecola balthica",9,5,689508,27,"Limecola balthica","689508_1989",-0.865492803037277,"1989",58.60099792,58600997.92,58600.99792
"5013",1989,4,27,16.3782329559326,56.6311340332031,110,54.40000057,"Limecola balthica",9,3,689509,27,"Limecola balthica","689509_1989",-0.865492803037277,"1989",54.40000057,54400000.57,54400.00057
"5014",1990,5,17,16.3782329559326,56.6311340332031,70,20.89999914,"Limecola balthica",9,3,689510,27,"Limecola balthica","689510_1990",-0.865492803037277,"1990",20.89999914,20899999.14,20899.99914
"5015",1990,5,17,16.3782329559326,56.6311340332031,100,41.31000042,"Limecola balthica",9,2,689511,27,"Limecola balthica","689511_1990",-0.865492803037277,"1990",41.31000042,41310000.42,41310.00042
"5016",1990,5,17,16.3782329559326,56.6311340332031,80,39.00000095,"Limecola balthica",9,5,689512,27,"Limecola balthica","689512_1990",-0.865492803037277,"1990",39.00000095,39000000.95,39000.00095
"5017",1990,5,17,16.3782329559326,56.6311340332031,160,72.62000084,"Limecola balthica",9,4,689513,27,"Limecola balthica","689513_1990",-0.865492803037277,"1990",72.62000084,72620000.84,72620.00084
"5018",1990,5,17,16.3782329559326,56.6311340332031,170,30.85999966,"Limecola balthica",9,1,689514,27,"Limecola balthica","689514_1990",-0.865492803037277,"1990",30.85999966,30859999.66,30859.99966
"5019",1991,6,13,16.3782329559326,56.6311340332031,70,48.34000111,"Limecola balthica",9,2,689515,27,"Limecola balthica","689515_1991",-0.865492803037277,"1991",48.34000111,48340001.11,48340.00111
"5020",1991,6,13,16.3782329559326,56.6311340332031,90,32.20000029,"Limecola balthica",9,3,689516,27,"Limecola balthica","689516_1991",-0.865492803037277,"1991",32.20000029,32200000.29,32200.00029
"5021",1991,6,13,16.3782329559326,56.6311340332031,80,58.79000187,"Limecola balthica",9,4,689517,27,"Limecola balthica","689517_1991",-0.865492803037277,"1991",58.79000187,58790001.87,58790.00187
"5022",1991,6,13,16.3782329559326,56.6311340332031,190,45.13000011,"Limecola balthica",9,5,689518,27,"Limecola balthica","689518_1991",-0.865492803037277,"1991",45.13000011,45130000.11,45130.00011
"5023",1991,6,13,16.3782329559326,56.6311340332031,140,73.1799984,"Limecola balthica",9,1,689519,27,"Limecola balthica","689519_1991",-0.865492803037277,"1991",73.1799984,73179998.4,73179.9984
"5024",1992,5,19,16.3782329559326,56.6311340332031,150,53.48999977,"Limecola balthica",9,2,689520,27,"Limecola balthica","689520_1992",-0.865492803037277,"1992",53.48999977,53489999.77,53489.99977
"5025",1992,5,19,16.3782329559326,56.6311340332031,190,97.20999718,"Limecola balthica",9,1,689521,27,"Limecola balthica","689521_1992",-0.865492803037277,"1992",97.20999718,97209997.18,97209.99718
"5026",1992,5,19,16.3782329559326,56.6311340332031,80,38.54000092,"Limecola balthica",9,5,689522,27,"Limecola balthica","689522_1992",-0.865492803037277,"1992",38.54000092,38540000.92,38540.00092
"5027",1992,5,19,16.3782329559326,56.6311340332031,130,51.49000168,"Limecola balthica",9,4,689523,27,"Limecola balthica","689523_1992",-0.865492803037277,"1992",51.49000168,51490001.68,51490.00168
"5028",1992,5,19,16.3782329559326,56.6311340332031,120,63.37999821,"Limecola balthica",9,3,689524,27,"Limecola balthica","689524_1992",-0.865492803037277,"1992",63.37999821,63379998.21,63379.99821
"5029",1993,4,13,16.3782329559326,56.6311340332031,80,34.05999899,"Limecola balthica",9,4,689525,27,"Limecola balthica","689525_1993",-0.865492803037277,"1993",34.05999899,34059998.99,34059.99899
"5030",1993,4,13,16.3782329559326,56.6311340332031,120,36.61000013,"Limecola balthica",9,5,689526,27,"Limecola balthica","689526_1993",-0.865492803037277,"1993",36.61000013,36610000.13,36610.00013
"5031",1993,4,13,16.3782329559326,56.6311340332031,100,40.81999779,"Limecola balthica",9,1,689527,27,"Limecola balthica","689527_1993",-0.865492803037277,"1993",40.81999779,40819997.79,40819.99779
"5032",1993,4,13,16.3782329559326,56.6311340332031,120,21.25,"Limecola balthica",9,2,689528,27,"Limecola balthica","689528_1993",-0.865492803037277,"1993",21.25,21250000,21250
"5033",1993,4,13,16.3782329559326,56.6311340332031,120,44.46000099,"Limecola balthica",9,3,689529,27,"Limecola balthica","689529_1993",-0.865492803037277,"1993",44.46000099,44460000.99,44460.00099
"5034",1994,4,28,16.3782329559326,56.6311340332031,170,77.21000195,"Limecola balthica",9,4,689530,27,"Limecola balthica","689530_1994",-0.865492803037277,"1994",77.21000195,77210001.95,77210.00195
"5035",1994,4,28,16.3782329559326,56.6311340332031,160,37.20999956,"Limecola balthica",9,3,689531,27,"Limecola balthica","689531_1994",-0.865492803037277,"1994",37.20999956,37209999.56,37209.99956
"5036",1994,4,28,16.3782329559326,56.6311340332031,140,59.19000149,"Limecola balthica",9,2,689532,27,"Limecola balthica","689532_1994",-0.865492803037277,"1994",59.19000149,59190001.49,59190.00149
"5037",1994,4,28,16.3782329559326,56.6311340332031,190,73.64999771,"Limecola balthica",9,5,689533,27,"Limecola balthica","689533_1994",-0.865492803037277,"1994",73.64999771,73649997.71,73649.99771
"5038",1994,4,28,16.3782329559326,56.6311340332031,60,13.05999994,"Limecola balthica",9,1,689534,27,"Limecola balthica","689534_1994",-0.865492803037277,"1994",13.05999994,13059999.94,13059.99994
"5039",2003,5,6,16.3782329559326,56.6311340332031,170,74.89999771,"Limecola balthica",9,1,689535,27,"Limecola balthica","689535_2003",-0.865492803037277,"2003",74.89999771,74899997.71,74899.99771
"5040",2003,5,6,16.3782329559326,56.6311340332031,290,95.45000076,"Limecola balthica",9,3,689536,27,"Limecola balthica","689536_2003",-0.865492803037277,"2003",95.45000076,95450000.76,95450.00076
"5041",2003,5,6,16.3782329559326,56.6311340332031,190,60.90000153,"Limecola balthica",9,2,689537,27,"Limecola balthica","689537_2003",-0.865492803037277,"2003",60.90000153,60900001.53,60900.00153
"5042",2004,5,4,16.3782329559326,56.6311340332031,170,66.31000042,"Limecola balthica",9,2,689538,27,"Limecola balthica","689538_2004",-0.865492803037277,"2004",66.31000042,66310000.42,66310.00042
"5043",2004,5,4,16.3782329559326,56.6311340332031,250,70.21999836,"Limecola balthica",9,3,689539,27,"Limecola balthica","689539_2004",-0.865492803037277,"2004",70.21999836,70219998.36,70219.99836
"5044",2004,5,4,16.3782329559326,56.6311340332031,200,112.2599983,"Limecola balthica",9,1,689540,27,"Limecola balthica","689540_2004",-0.865492803037277,"2004",112.2599983,112259998.3,112259.9983
"5045",2005,5,19,16.3782329559326,56.6311340332031,910,126.5499973,"Limecola balthica",9,2,689541,27,"Limecola balthica","689541_2005",-0.865492803037277,"2005",126.5499973,126549997.3,126549.9973
"5046",2005,5,19,16.3782329559326,56.6311340332031,670,118.3899975,"Limecola balthica",9,1,689542,27,"Limecola balthica","689542_2005",-0.865492803037277,"2005",118.3899975,118389997.5,118389.9975
"5047",2005,5,19,16.3782329559326,56.6311340332031,530,83.78000259,"Limecola balthica",9,3,689543,27,"Limecola balthica","689543_2005",-0.865492803037277,"2005",83.78000259,83780002.59,83780.00259
"5048",2006,5,9,16.3782329559326,56.6311340332031,590,49.98000145,"Limecola balthica",9,2,689544,27,"Limecola balthica","689544_2006",-0.865492803037277,"2006",49.98000145,49980001.45,49980.00145
"5049",2006,5,9,16.3782329559326,56.6311340332031,430,38.19000006,"Limecola balthica",9,1,689545,27,"Limecola balthica","689545_2006",-0.865492803037277,"2006",38.19000006,38190000.06,38190.00006
"5050",2006,5,9,16.3782329559326,56.6311340332031,560,56.91999912,"Limecola balthica",9,3,689546,27,"Limecola balthica","689546_2006",-0.865492803037277,"2006",56.91999912,56919999.12,56919.99912
"5051",2007,5,9,16.3782329559326,56.6311340332031,420,65.05099773,"Limecola balthica",9,2,689547,27,"Limecola balthica","689547_2007",-0.865492803037277,"2007",65.05099773,65050997.73,65050.99773
"5052",2007,5,9,16.3782329559326,56.6311340332031,450,54.33499813,"Limecola balthica",9,3,689548,27,"Limecola balthica","689548_2007",-0.865492803037277,"2007",54.33499813,54334998.13,54334.99813
"5053",2007,5,9,16.3782329559326,56.6311340332031,480,60.15799999,"Limecola balthica",9,1,689549,27,"Limecola balthica","689549_2007",-0.865492803037277,"2007",60.15799999,60157999.99,60157.99999
"5054",2001,5,8,16.3484325408936,56.6290016174316,230,58.42999935,"Limecola balthica",1,3,689550,27,"Limecola balthica","689550_2001",-1.31437614294508,"2001",58.42999935,58429999.35,58429.99935
"5055",2001,5,8,16.3484325408936,56.6290016174316,350,68.4800005,"Limecola balthica",1,1,689551,27,"Limecola balthica","689551_2001",-1.31437614294508,"2001",68.4800005,68480000.5,68480.0005
"5056",2001,5,8,16.3484325408936,56.6290016174316,300,79.16999817,"Limecola balthica",1,2,689552,27,"Limecola balthica","689552_2001",-1.31437614294508,"2001",79.16999817,79169998.17,79169.99817
"5057",1995,4,11,16.3484325408936,56.6290016174316,160,64.86999989,"Limecola balthica",1,3,689553,27,"Limecola balthica","689553_1995",-1.31437614294508,"1995",64.86999989,64869999.89,64869.99989
"5058",1995,4,11,16.3484325408936,56.6290016174316,40,10.11000037,"Limecola balthica",1,5,689554,27,"Limecola balthica","689554_1995",-1.31437614294508,"1995",10.11000037,10110000.37,10110.00037
"5059",1995,4,11,16.3484325408936,56.6290016174316,160,55.89000225,"Limecola balthica",1,2,689555,27,"Limecola balthica","689555_1995",-1.31437614294508,"1995",55.89000225,55890002.25,55890.00225
"5060",1995,4,11,16.3484325408936,56.6290016174316,200,69.40999985,"Limecola balthica",1,4,689556,27,"Limecola balthica","689556_1995",-1.31437614294508,"1995",69.40999985,69409999.85,69409.99985
"5061",1995,4,11,16.3484325408936,56.6290016174316,110,34.77999926,"Limecola balthica",1,1,689557,27,"Limecola balthica","689557_1995",-1.31437614294508,"1995",34.77999926,34779999.26,34779.99926
"5062",1996,4,23,16.3484325408936,56.6290016174316,150,44.09999847,"Limecola balthica",1,5,689558,27,"Limecola balthica","689558_1996",-1.31437614294508,"1996",44.09999847,44099998.47,44099.99847
"5063",1996,4,23,16.3484325408936,56.6290016174316,180,51.24000072,"Limecola balthica",1,1,689559,27,"Limecola balthica","689559_1996",-1.31437614294508,"1996",51.24000072,51240000.72,51240.00072
"5064",1996,4,23,16.3484325408936,56.6290016174316,220,37.72000074,"Limecola balthica",1,4,689560,27,"Limecola balthica","689560_1996",-1.31437614294508,"1996",37.72000074,37720000.74,37720.00074
"5065",1996,4,23,16.3484325408936,56.6290016174316,260,20.75000048,"Limecola balthica",1,3,689561,27,"Limecola balthica","689561_1996",-1.31437614294508,"1996",20.75000048,20750000.48,20750.00048
"5066",1996,4,23,16.3484325408936,56.6290016174316,270,11.13000035,"Limecola balthica",1,2,689562,27,"Limecola balthica","689562_1996",-1.31437614294508,"1996",11.13000035,11130000.35,11130.00035
"5067",1997,4,23,16.3484325408936,56.6290016174316,880,31.50000095,"Limecola balthica",1,1,689563,27,"Limecola balthica","689563_1997",-1.31437614294508,"1997",31.50000095,31500000.95,31500.00095
"5068",1997,4,23,16.3484325408936,56.6290016174316,1000,56.5199995,"Limecola balthica",1,2,689564,27,"Limecola balthica","689564_1997",-1.31437614294508,"1997",56.5199995,56519999.5,56519.9995
"5069",1997,4,23,16.3484325408936,56.6290016174316,860,49.20000076,"Limecola balthica",1,3,689565,27,"Limecola balthica","689565_1997",-1.31437614294508,"1997",49.20000076,49200000.76,49200.00076
"5070",1997,4,23,16.3484325408936,56.6290016174316,820,55.79999924,"Limecola balthica",1,4,689566,27,"Limecola balthica","689566_1997",-1.31437614294508,"1997",55.79999924,55799999.24,55799.99924
"5071",1997,4,23,16.3484325408936,56.6290016174316,850,38.02000046,"Limecola balthica",1,5,689567,27,"Limecola balthica","689567_1997",-1.31437614294508,"1997",38.02000046,38020000.46,38020.00046
"5072",1998,4,21,16.3484325408936,56.6290016174316,740,70.41999817,"Limecola balthica",1,1,689568,27,"Limecola balthica","689568_1998",-1.31437614294508,"1998",70.41999817,70419998.17,70419.99817
"5073",1998,4,21,16.3484325408936,56.6290016174316,420,35.29000044,"Limecola balthica",1,3,689569,27,"Limecola balthica","689569_1998",-1.31437614294508,"1998",35.29000044,35290000.44,35290.00044
"5074",1998,4,21,16.3484325408936,56.6290016174316,880,68.52000237,"Limecola balthica",1,5,689570,27,"Limecola balthica","689570_1998",-1.31437614294508,"1998",68.52000237,68520002.37,68520.00237
"5075",1998,4,21,16.3484325408936,56.6290016174316,600,64.81999874,"Limecola balthica",1,4,689571,27,"Limecola balthica","689571_1998",-1.31437614294508,"1998",64.81999874,64819998.74,64819.99874
"5076",1998,4,21,16.3484325408936,56.6290016174316,490,60.06999969,"Limecola balthica",1,2,689572,27,"Limecola balthica","689572_1998",-1.31437614294508,"1998",60.06999969,60069999.69,60069.99969
"5077",1999,4,27,16.3484325408936,56.6290016174316,890,81.45000458,"Limecola balthica",1,3,689573,27,"Limecola balthica","689573_1999",-1.31437614294508,"1999",81.45000458,81450004.58,81450.00458
"5078",1999,4,27,16.3484325408936,56.6290016174316,850,78.60000134,"Limecola balthica",1,4,689574,27,"Limecola balthica","689574_1999",-1.31437614294508,"1999",78.60000134,78600001.34,78600.00134
"5079",1999,4,27,16.3484325408936,56.6290016174316,790,82.58999825,"Limecola balthica",1,2,689575,27,"Limecola balthica","689575_1999",-1.31437614294508,"1999",82.58999825,82589998.25,82589.99825
"5080",1999,4,27,16.3484325408936,56.6290016174316,860,79.49999809,"Limecola balthica",1,5,689576,27,"Limecola balthica","689576_1999",-1.31437614294508,"1999",79.49999809,79499998.09,79499.99809
"5081",1999,4,27,16.3484325408936,56.6290016174316,890,87.93000221,"Limecola balthica",1,1,689577,27,"Limecola balthica","689577_1999",-1.31437614294508,"1999",87.93000221,87930002.21,87930.00221
"5082",2000,4,27,16.3484325408936,56.6290016174316,740,162.9199982,"Limecola balthica",1,5,689578,27,"Limecola balthica","689578_2000",-1.31437614294508,"2000",162.9199982,162919998.2,162919.9982
"5083",2000,4,27,16.3484325408936,56.6290016174316,670,124.0299988,"Limecola balthica",1,3,689579,27,"Limecola balthica","689579_2000",-1.31437614294508,"2000",124.0299988,124029998.8,124029.9988
"5084",2000,4,27,16.3484325408936,56.6290016174316,720,142.7499962,"Limecola balthica",1,1,689580,27,"Limecola balthica","689580_2000",-1.31437614294508,"2000",142.7499962,142749996.2,142749.9962
"5085",2000,4,27,16.3484325408936,56.6290016174316,940,183.4300041,"Limecola balthica",1,4,689581,27,"Limecola balthica","689581_2000",-1.31437614294508,"2000",183.4300041,183430004.1,183430.0041
"5086",2000,4,27,16.3484325408936,56.6290016174316,680,163.9800072,"Limecola balthica",1,2,689582,27,"Limecola balthica","689582_2000",-1.31437614294508,"2000",163.9800072,163980007.2,163980.0072
"5087",2002,5,14,16.3484325408936,56.6290016174316,180,50.3399992,"Limecola balthica",1,1,689583,27,"Limecola balthica","689583_2002",-1.31437614294508,"2002",50.3399992,50339999.2,50339.9992
"5088",2002,5,14,16.3484325408936,56.6290016174316,150,54.98000145,"Limecola balthica",1,2,689584,27,"Limecola balthica","689584_2002",-1.31437614294508,"2002",54.98000145,54980001.45,54980.00145
"5089",2002,5,14,16.3484325408936,56.6290016174316,170,53.08000088,"Limecola balthica",1,3,689585,27,"Limecola balthica","689585_2002",-1.31437614294508,"2002",53.08000088,53080000.88,53080.00088
"5090",1984,5,8,16.3484325408936,56.6290016174316,160,65.99999905,"Limecola balthica",1,3,689586,27,"Limecola balthica","689586_1984",-1.31437614294508,"1984",65.99999905,65999999.05,65999.99905
"5091",1984,5,8,16.3484325408936,56.6290016174316,170,48.00000191,"Limecola balthica",1,2,689587,27,"Limecola balthica","689587_1984",-1.31437614294508,"1984",48.00000191,48000001.91,48000.00191
"5092",1984,5,8,16.3484325408936,56.6290016174316,160,85.00100136,"Limecola balthica",1,1,689588,27,"Limecola balthica","689588_1984",-1.31437614294508,"1984",85.00100136,85001001.36,85001.00136
"5093",1984,5,8,16.3484325408936,56.6290016174316,160,34.00000095,"Limecola balthica",1,4,689589,27,"Limecola balthica","689589_1984",-1.31437614294508,"1984",34.00000095,34000000.95,34000.00095
"5094",1984,5,8,16.3484325408936,56.6290016174316,100,48.00000191,"Limecola balthica",1,5,689590,27,"Limecola balthica","689590_1984",-1.31437614294508,"1984",48.00000191,48000001.91,48000.00191
"5095",1985,5,16,16.3484325408936,56.6290016174316,160,44.40000057,"Limecola balthica",1,4,689591,27,"Limecola balthica","689591_1985",-1.31437614294508,"1985",44.40000057,44400000.57,44400.00057
"5096",1985,5,16,16.3484325408936,56.6290016174316,100,58.29999924,"Limecola balthica",1,3,689592,27,"Limecola balthica","689592_1985",-1.31437614294508,"1985",58.29999924,58299999.24,58299.99924
"5097",1985,5,16,16.3484325408936,56.6290016174316,150,94.20000076,"Limecola balthica",1,2,689593,27,"Limecola balthica","689593_1985",-1.31437614294508,"1985",94.20000076,94200000.76,94200.00076
"5098",1985,5,16,16.3484325408936,56.6290016174316,170,98.00000191,"Limecola balthica",1,1,689594,27,"Limecola balthica","689594_1985",-1.31437614294508,"1985",98.00000191,98000001.91,98000.00191
"5099",1985,5,16,16.3484325408936,56.6290016174316,100,16.59999967,"Limecola balthica",1,5,689595,27,"Limecola balthica","689595_1985",-1.31437614294508,"1985",16.59999967,16599999.67,16599.99967
"5100",1986,5,15,16.3484325408936,56.6290016174316,150,48.20000172,"Limecola balthica",1,1,689596,27,"Limecola balthica","689596_1986",-1.31437614294508,"1986",48.20000172,48200001.72,48200.00172
"5101",1986,5,15,16.3484325408936,56.6290016174316,50,27.10000038,"Limecola balthica",1,2,689597,27,"Limecola balthica","689597_1986",-1.31437614294508,"1986",27.10000038,27100000.38,27100.00038
"5102",1986,5,15,16.3484325408936,56.6290016174316,120,55.50000191,"Limecola balthica",1,5,689598,27,"Limecola balthica","689598_1986",-1.31437614294508,"1986",55.50000191,55500001.91,55500.00191
"5103",1986,5,15,16.3484325408936,56.6290016174316,150,39.60000038,"Limecola balthica",1,4,689599,27,"Limecola balthica","689599_1986",-1.31437614294508,"1986",39.60000038,39600000.38,39600.00038
"5104",1986,5,15,16.3484325408936,56.6290016174316,110,0.50000001,"Limecola balthica",1,3,689600,27,"Limecola balthica","689600_1986",-1.31437614294508,"1986",0.50000001,500000.01,500.00001
"5105",1987,6,4,16.3484325408936,56.6290016174316,290,70.10000229,"Limecola balthica",1,5,689601,27,"Limecola balthica","689601_1987",-1.31437614294508,"1987",70.10000229,70100002.29,70100.00229
"5106",1987,6,4,16.3484325408936,56.6290016174316,310,105.3999996,"Limecola balthica",1,4,689602,27,"Limecola balthica","689602_1987",-1.31437614294508,"1987",105.3999996,105399999.6,105399.9996
"5107",1987,6,4,16.3484325408936,56.6290016174316,300,98.59999657,"Limecola balthica",1,1,689603,27,"Limecola balthica","689603_1987",-1.31437614294508,"1987",98.59999657,98599996.57,98599.99657
"5108",1987,6,4,16.3484325408936,56.6290016174316,150,30.29999971,"Limecola balthica",1,2,689604,27,"Limecola balthica","689604_1987",-1.31437614294508,"1987",30.29999971,30299999.71,30299.99971
